X,Y,Z,t,K1,K2,K3,Qo,Qw,Iw,Pressure,SWAT
20,180,18,1,909,909,90.900002,0,0,0,256.40222,0.36661714
40,180,18,1,922,922,92.199997,0,0,0,255.55699,0.3650693
60,180,18,1,948,948,94.800003,0,0,0,254.02859,0.36337098
80,180,18,1,985,985,98.5,0,0,0,252.02289,0.36193132
100,180,18,1,1034,1034,103.4,0,0,0,249.76855,0.36022359
120,180,18,1,1094,1094,109.4,0,0,0,247.5144,0.35994211
140,180,18,1,1163,1163,116.3,0,0,0,245.40495,0.36007121
160,180,18,1,1238,1238,123.8,0,0,0,243.52586,0.36018625
180,180,18,1,1316,1316,131.60001,0,0,0,241.92076,0.36028454
200,180,18,1,1394,1394,139.39999,0,0,0,240.60074,0.36036539
220,180,18,1,1465,1465,146.5,0,0,0,239.55643,0.36042938
240,180,18,1,1524,1524,152.39999,0,0,0,238.76781,0.36047769
260,180,18,1,1568,1568,156.8,0,0,0,238.21059,0.36051184
280,180,18,1,1592,1592,159.2,0,0,0,237.85963,0.36053333
300,180,18,1,1595,1595,159.5,0,0,0,237.69138,0.36054364
320,180,18,1,1576,1576,157.60001,0,0,0,237.68463,0.36054394
340,180,18,1,1539,1539,153.89999,0,0,0,237.82036,0.36053562
360,180,18,1,1487,1487,148.7,0,0,0,238.08136,0.36051965
380,180,18,1,1426,1426,142.60001,0,0,0,238.45203,0.36049691
400,180,18,1,1360,1360,136,0,0,0,238.91803,0.36046836
420,180,18,1,1295,1295,129.5,0,0,0,239.46637,0.36043474
440,180,18,1,1236,1236,123.6,0,0,0,240.08563,0.36039674
460,180,18,1,1185,1185,118.5,0,0,0,240.76643,0.36035499
480,180,18,1,1146,1146,114.6,0,0,0,241.50177,0.36030987
500,180,18,1,1119,1119,111.9,0,0,0,242.2874,0.36026168
520,180,18,1,1107,1107,110.7,0,0,0,243.12221,0.36021063
540,180,18,1,1110,1110,111,0,0,0,244.00841,0.36015657
560,180,18,1,1126,1126,112.6,0,0,0,244.95166,0.36009881
580,180,18,1,1157,1157,115.7,0,0,0,245.96114,0.360037
600,180,18,1,1199,1199,119.9,0,0,0,247.04965,0.35997036
620,180,18,1,1251,1251,125.1,0,0,0,248.23373,0.35989785
640,180,18,1,1308,1308,130.8,0,0,0,249.53354,0.36029509
660,180,18,1,1367,1367,136.7,0,0,0,250.96803,0.36242655
680,180,18,1,1421,1421,142.10001,0,0,0,252.54347,0.36347857
700,180,18,1,1464,1464,146.39999,0,0,0,254.27344,0.36488163
720,180,18,1,1488,1488,148.8,0,0,0,256.17041,0.36656275
740,180,18,1,1490,1490,149,0,0,0,258.2507,0.36817101
760,180,18,1,1467,1467,146.7,0,0,0,260.51749,0.37000963
780,180,18,1,1418,1418,141.8,0,0,0,262.96466,0.37208641
800,180,18,1,1348,1348,134.8,0,0,0,265.5755,0.37439579
820,180,18,1,1262,1262,126.2,0,0,0,268.32227,0.37690505
840,180,18,1,1167,1167,116.7,0,0,0,271.16797,0.37953067
860,180,18,1,1069,1069,106.9,0,0,0,274.06424,0.38230786
880,180,18,1,977,977,97.699997,0,0,0,276.95117,0.38524061
900,180,18,1,893,893,89.300003,0,0,0,279.75275,0.3884649
920,180,18,1,822,822,82.199997,0,0,0,282.40271,0.39176151
940,180,18,1,765,765,76.5,0,0,0,284.82791,0.39504072
960,180,18,1,724,724,72.400002,0,0,0,286.94839,0.39823726
980,180,18,1,697,697,69.699997,0,0,0,288.67972,0.40113601
1000,180,18,1,687,687,68.699997,0,0,0,289.92773,0.40356657
1020,180,18,1,691,691,69.099998,0,0,0,290.59546,0.40530923
20,200,18,1,998,998,99.800003,0,0,0,250.82693,0.36292106
40,200,18,1,1016,1016,101.6,0,0,0,250.19113,0.36190271
60,200,18,1,1048,1048,104.8,0,0,0,249.03387,0.36066467
80,200,18,1,1094,1094,109.4,0,0,0,247.54263,0.35994038
100,200,18,1,1152,1152,115.2,0,0,0,245.89322,0.36004132
120,200,18,1,1221,1221,122.1,0,0,0,244.22563,0.36014339
140,200,18,1,1301,1301,130.10001,0,0,0,242.6476,0.36024001
160,200,18,1,1388,1388,138.8,0,0,0,241.23105,0.36032677
180,200,18,1,1477,1477,147.7,0,0,0,240.0152,0.36040127
200,200,18,1,1564,1564,156.39999,0,0,0,239.01482,0.36046255
220,200,18,1,1644,1644,164.39999,0,0,0,238.22803,0.36051077
240,200,18,1,1709,1709,170.89999,0,0,0,237.64377,0.36054659
260,200,18,1,1755,1755,175.5,0,0,0,237.24641,0.36057094
280,200,18,1,1777,1777,177.7,0,0,0,237.01888,0.36058486
300,200,18,1,1774,1774,177.39999,0,0,0,236.94467,0.36058927
320,200,18,1,1747,1747,174.7,0,0,0,237.00841,0.36058536
340,200,18,1,1698,1698,169.8,0,0,0,237.19585,0.36057389
360,200,18,1,1632,1632,163.2,0,0,0,237.49373,0.36055562
380,200,18,1,1556,1556,155.60001,0,0,0,237.88954,0.36053136
400,200,18,1,1476,1476,147.60001,0,0,0,238.37149,0.3605018
420,200,18,1,1397,1397,139.7,0,0,0,238.92859,0.36046761
440,200,18,1,1325,1325,132.5,0,0,0,239.55098,0.36042944
460,200,18,1,1264,1264,126.4,0,0,0,240.23042,0.36038774
480,200,18,1,1215,1215,121.5,0,0,0,240.96063,0.36034295
500,200,18,1,1181,1181,118.1,0,0,0,241.73784,0.36029524
520,200,18,1,1163,1163,116.3,0,0,0,242.56099,0.36024469
540,200,18,1,1161,1161,116.1,0,0,0,243.43216,0.36019143
560,200,18,1,1174,1174,117.4,0,0,0,244.35646,0.3601352
580,200,18,1,1201,1201,120.1,0,0,0,245.34232,0.36007482
600,200,18,1,1242,1242,124.2,0,0,0,246.40135,0.36001
620,200,18,1,1292,1292,129.2,0,0,0,247.54854,0.35993975
640,200,18,1,1349,1349,134.89999,0,0,0,248.80186,0.35986307
660,200,18,1,1407,1407,140.7,0,0,0,250.18208,0.36144924
680,200,18,1,1461,1461,146.10001,0,0,0,251.69952,0.36284012
700,200,18,1,1502,1502,150.2,0,0,0,253.36357,0.36391276
720,200,18,1,1525,1525,152.5,0,0,0,255.18513,0.36530197
740,200,18,1,1524,1524,152.39999,0,0,0,257.17349,0.36682293
760,200,18,1,1497,1497,149.7,0,0,0,259.33481,0.36831829
780,200,18,1,1445,1445,144.5,0,0,0,261.66187,0.37001139
800,200,18,1,1370,1370,137,0,0,0,264.1362,0.3719078
820,200,18,1,1279,1279,127.9,0,0,0,266.72806,0.37399971
840,200,18,1,1179,1179,117.9,0,0,0,269.39737,0.37625518
860,200,18,1,1078,1078,107.8,0,0,0,272.09604,0.37860161
880,200,18,1,982,982,98.199997,0,0,0,274.7677,0.38103426
900,200,18,1,896,896,89.599998,0,0,0,277.35132,0.3835156
920,200,18,1,823,823,82.300003,0,0,0,279.77396,0.38610816
940,200,18,1,764,764,76.400002,0,0,0,281.96609,0.38873297
960,200,18,1,721,721,72.099998,0,0,0,283.86136,0.39121071
980,200,18,1,695,695,69.5,0,0,0,285.3884,0.39340103
1000,200,18,1,683,683,68.300003,0,0,0,286.47507,0.39516947
1020,200,18,1,688,688,68.800003,0,0,0,287.05029,0.39635366
20,220,18,1,1096,1096,109.6,0,0,0,246.11311,0.36049473
40,220,18,1,1121,1121,112.1,0,0,0,245.65965,0.36005563
60,220,18,1,1160,1160,116,0,0,0,244.84802,0.36010531
80,220,18,1,1214,1214,121.4,0,0,0,243.78638,0.3601703
100,220,18,1,1283,1283,128.3,0,0,0,242.59543,0.3602432
120,220,18,1,1364,1364,136.39999,0,0,0,241.37907,0.36031771
140,220,18,1,1455,1455,145.5,0,0,0,240.21941,0.36038876
160,220,18,1,1554,1554,155.39999,0,0,0,239.17343,0.36045283
180,220,18,1,1655,1655,165.5,0,0,0,238.27467,0.36050791
200,220,18,1,1753,1753,175.3,0,0,0,237.53842,0.36055303
220,220,18,1,1841,1841,184.10001,0,0,0,236.96736,0.36058804
240,220,18,1,1911,1911,191.10001,0,0,0,236.55602,0.36061326
260,220,18,1,1958,1958,195.8,0,0,0,236.29501,0.36062923
280,220,18,1,1977,1977,197.7,0,0,0,236.17337,0.36063656
300,220,18,1,1967,1967,196.7,0,0,0,236.18007,0.36063614
320,220,18,1,1928,1928,192.8,0,0,0,236.30434,0.36062852
340,220,18,1,1865,1865,186.5,0,0,0,236.5358,0.3606143
360,220,18,1,1783,1783,178.3,0,0,0,236.86455,0.36059412
380,220,18,1,1690,1690,169,0,0,0,237.28081,0.36056858
400,220,18,1,1594,1594,159.39999,0,0,0,237.77504,0.36053827
420,220,18,1,1500,1500,150,0,0,0,238.33809,0.36050373
440,220,18,1,1414,1414,141.39999,0,0,0,238.96155,0.36046547
460,220,18,1,1340,1340,134,0,0,0,239.63828,0.36042392
480,220,18,1,1281,1281,128.10001,0,0,0,240.36276,0.36037943
500,220,18,1,1239,1239,123.9,0,0,0,241.13161,0.36033222
520,220,18,1,1214,1214,121.4,0,0,0,241.94383,0.36028233
540,220,18,1,1206,1206,120.6,0,0,0,242.80122,0.36022964
560,220,18,1,1215,1215,121.5,0,0,0,243.70839,0.36017418
580,220,18,1,1239,1239,123.9,0,0,0,244.67287,0.36011574
600,220,18,1,1277,1277,127.7,0,0,0,245.70511,0.36005256
620,220,18,1,1326,1326,132.60001,0,0,0,246.8185,0.35998437
640,220,18,1,1382,1382,138.2,0,0,0,248.02902,0.35991028
660,220,18,1,1439,1439,143.89999,0,0,0,249.35484,0.35982922
680,220,18,1,1491,1491,149.10001,0,0,0,250.81534,0.362203
700,220,18,1,1530,1530,153,0,0,0,252.41466,0.3629854
720,220,18,1,1551,1551,155.10001,0,0,0,254.1635,0.36397693
740,220,18,1,1548,1548,154.8,0,0,0,256.06766,0.36523113
760,220,18,1,1519,1519,151.89999,0,0,0,258.12738,0.36664596
780,220,18,1,1463,1463,146.3,0,0,0,260.33914,0.36797583
800,220,18,1,1384,1384,138.39999,0,0,0,262.68353,0.36947277
820,220,18,1,1290,1290,129,0,0,0,265.13013,0.3711389
840,220,18,1,1186,1186,118.6,0,0,0,267.63831,0.37296471
860,220,18,1,1082,1082,108.2,0,0,0,270.15872,0.37492344
880,220,18,1,983,983,98.300003,0,0,0,272.63623,0.37696967
900,220,18,1,895,895,89.5,0,0,0,275.01334,0.37900704
920,220,18,1,820,820,82,0,0,0,277.22961,0.38103878
940,220,18,1,760,760,76,0,0,0,279.22394,0.38299444
960,220,18,1,717,717,71.699997,0,0,0,280.93427,0.38480252
980,220,18,1,690,690,69,0,0,0,282.29651,0.3864547
1000,220,18,1,678,678,67.800003,0,0,0,283.25656,0.38772526
1020,220,18,1,683,683,68.300003,0,0,0,283.76114,0.388459
20,240,18,1,1202,1202,120.2,0,0,0,242.25056,0.36026433
40,240,18,1,1235,1235,123.5,0,0,0,241.94209,0.36028323
60,240,18,1,1283,1283,128.3,0,0,0,241.37752,0.3603178
80,240,18,1,1347,1347,134.7,0,0,0,240.63072,0.36036354
100,240,18,1,1426,1426,142.60001,0,0,0,239.78474,0.36041537
120,240,18,1,1520,1520,152,0,0,0,238.91461,0.36046869
140,240,18,1,1624,1624,162.39999,0,0,0,238.08133,0.36051977
160,240,18,1,1736,1736,173.60001,0,0,0,237.32901,0.36056587
180,240,18,1,1850,1850,185,0,0,0,236.68552,0.36060533
200,240,18,1,1959,1959,195.89999,0,0,0,236.16478,0.36063725
220,240,18,1,2055,2055,205.5,0,0,0,235.77141,0.36066136
240,240,18,1,2129,2129,212.89999,0,0,0,235.50363,0.36067775
260,240,18,1,2176,2176,217.60001,0,0,0,235.35652,0.36068666
280,240,18,1,2190,2190,219,0,0,0,235.32359,0.36068866
300,240,18,1,2170,2170,217,0,0,0,235.39772,0.3606841
320,240,18,1,2118,2118,211.8,0,0,0,235.57193,0.3606734
340,240,18,1,2038,2038,203.8,0,0,0,235.83905,0.36065677
360,240,18,1,1937,1937,193.7,0,0,0,236.19186,0.36063501
380,240,18,1,1825,1825,182.5,0,0,0,236.62299,0.36060846
400,240,18,1,1710,1710,171,0,0,0,237.12495,0.36057761
420,240,18,1,1599,1599,159.89999,0,0,0,237.69032,0.36054292
440,240,18,1,1498,1498,149.8,0,0,0,238.3121,0.36050501
460,240,18,1,1411,1411,141.10001,0,0,0,238.98421,0.36046386
480,240,18,1,1342,1342,134.2,0,0,0,239.70193,0.36041975
500,240,18,1,1290,1290,129,0,0,0,240.46231,0.36037302
520,240,18,1,1258,1258,125.8,0,0,0,241.26437,0.36032373
540,240,18,1,1244,1244,124.4,0,0,0,242.1096,0.36027178
560,240,18,1,1248,1248,124.8,0,0,0,243.002,0.36021695
580,240,18,1,1269,1269,126.9,0,0,0,243.94809,0.36015904
600,240,18,1,1304,1304,130.39999,0,0,0,244.95714,0.36009824
620,240,18,1,1351,1351,135.10001,0,0,0,246.04097,0.3600319
640,240,18,1,1404,1404,140.39999,0,0,0,247.21368,0.35996011
660,240,18,1,1460,1460,146,0,0,0,248.49124,0.35988191
680,240,18,1,1511,1511,151.10001,0,0,0,249.89049,0.35979643
700,240,18,1,1549,1549,154.89999,0,0,0,251.4278,0.36205679
720,240,18,1,1568,1568,156.8,0,0,0,253.10513,0.36282346
740,240,18,1,1563,1563,156.3,0,0,0,254.92892,0.36365351
760,240,18,1,1531,1531,153.10001,0,0,0,256.8974,0.36468849
780,240,18,1,1472,1472,147.2,0,0,0,258.99924,0.36598718
800,240,18,1,1391,1391,139.10001,0,0,0,261.22003,0.36719358
820,240,18,1,1294,1294,129.39999,0,0,0,263.52951,0.36846158
840,240,18,1,1188,1188,118.8,0,0,0,265.88779,0.36986437
860,240,18,1,1081,1081,108.1,0,0,0,268.24643,0.37139031
880,240,18,1,981,981,98.099998,0,0,0,270.55139,0.37301418
900,240,18,1,891,891,89.099998,0,0,0,272.74713,0.37469015
920,240,18,1,815,815,81.5,0,0,0,274.77802,0.37636396
940,240,18,1,755,755,75.5,0,0,0,276.5907,0.37790641
960,240,18,1,711,711,71.099998,0,0,0,278.13303,0.37930417
980,240,18,1,683,683,68.300003,0,0,0,279.35675,0.38046184
1000,240,18,1,672,672,67.199997,0,0,0,280.21347,0.38129461
1020,240,18,1,677,677,67.699997,0,0,0,280.6604,0.38168851
20,260,18,1,1317,1317,131.7,0,0,0,239.07251,0.36045903
40,260,18,1,1358,1358,135.8,0,0,0,238.86313,0.36047184
60,260,18,1,1416,1416,141.60001,0,0,0,238.47665,0.36049554
80,260,18,1,1491,1491,149.10001,0,0,0,237.96217,0.36052707
100,260,18,1,1582,1582,158.2,0,0,0,237.3756,0.36056301
120,260,18,1,1689,1689,168.89999,0,0,0,236.77034,0.36060011
140,260,18,1,1808,1808,180.8,0,0,0,236.1904,0.36063567
160,260,18,1,1934,1934,193.39999,0,0,0,235.66949,0.36066762
180,260,18,1,2061,2061,206.10001,0,0,0,235.22939,0.36069459
200,260,18,1,2181,2181,218.10001,0,0,0,234.88214,0.3607159
220,260,18,1,2284,2284,228.39999,0,0,0,234.63284,0.36073115
240,260,18,1,2362,2362,236.2,0,0,0,234.48212,0.3607403
260,260,18,1,2407,2407,240.7,0,0,0,234.42802,0.36074358
280,260,18,1,2414,2414,241.39999,0,0,0,234.46713,0.36074117
300,260,18,1,2381,2381,238.10001,0,0,0,234.59546,0.36073303
320,260,18,1,2313,2313,231.3,0,0,0,234.8087,0.36071968
340,260,18,1,2213,2213,221.3,0,0,0,235.10239,0.36070162
360,260,18,1,2092,2092,209.2,0,0,0,235.47157,0.36067888
380,260,18,1,1959,1959,195.89999,0,0,0,235.911,0.36065182
400,260,18,1,1824,1824,182.39999,0,0,0,236.41504,0.36062071
420,260,18,1,1695,1695,169.5,0,0,0,236.978,0.36058587
440,260,18,1,1578,1578,157.8,0,0,0,237.59433,0.36054772
460,260,18,1,1477,1477,147.7,0,0,0,238.25912,0.36050695
480,260,18,1,1396,1396,139.60001,0,0,0,238.96846,0.36046407
500,260,18,1,1335,1335,133.5,0,0,0,239.71989,0.36041823
520,260,18,1,1295,1295,129.5,0,0,0,240.51259,0.3603695
540,260,18,1,1275,1275,127.5,0,0,0,241.34756,0.36031815
560,260,18,1,1274,1274,127.4,0,0,0,242.2281,0.36026403
580,260,18,1,1291,1291,129.10001,0,0,0,243.1597,0.36020678
600,260,18,1,1323,1323,132.3,0,0,0,244.15016,0.36014614
620,260,18,1,1367,1367,136.7,0,0,0,245.20975,0.36008263
640,260,18,1,1419,1419,141.89999,0,0,0,246.35075,0.36001286
660,260,18,1,1473,1473,147.3,0,0,0,247.5871,0.35993719
680,260,18,1,1522,1522,152.2,0,0,0,248.93349,0.35985482
700,260,18,1,1559,1559,155.89999,0,0,0,250.40392,0.35976505
720,260,18,1,1577,1577,157.7,0,0,0,252.01007,0.36085692
740,260,18,1,1570,1570,157,0,0,0,253.75552,0.36239138
760,260,18,1,1536,1536,153.60001,0,0,0,255.63419,0.36302447
780,260,18,1,1476,1476,147.60001,0,0,0,257.63803,0.36381006
800,260,18,1,1393,1393,139.3,0,0,0,259.745,0.36478913
820,260,18,1,1293,1293,129.3,0,0,0,261.92435,0.36599016
840,260,18,1,1185,1185,118.5,0,0,0,264.14185,0.36709976
860,260,18,1,1077,1077,107.7,0,0,0,266.35062,0.36822459
880,260,18,1,976,976,97.599998,0,0,0,268.49817,0.36943346
900,260,18,1,885,885,88.5,0,0,0,270.53296,0.37069577
920,260,18,1,808,808,80.800003,0,0,0,272.40311,0.37196761
940,260,18,1,748,748,74.800003,0,0,0,274.05936,0.37318012
960,260,18,1,704,704,70.400002,0,0,0,275.45715,0.37427664
980,260,18,1,676,676,67.599998,0,0,0,276.55627,0.3751694
1000,260,18,1,665,665,66.5,0,0,0,277.31979,0.37574524
1020,260,18,1,670,670,67,0,0,0,277.715,0.37593225
20,280,18,1,1441,1441,144.10001,0,0,0,236.42291,0.36062142
40,280,18,1,1490,1490,149,0,0,0,236.28458,0.36062989
60,280,18,1,1559,1559,155.89999,0,0,0,236.02826,0.36064562
80,280,18,1,1645,1645,164.5,0,0,0,235.68564,0.3606666
100,280,18,1,1750,1750,175,0,0,0,235.29419,0.36069062
120,280,18,1,1872,1872,187.2,0,0,0,234.89059,0.36071536
140,280,18,1,2005,2005,200.5,0,0,0,234.5067,0.3607389
160,280,18,1,2146,2146,214.60001,0,0,0,234.16661,0.36075976
180,280,18,1,2287,2287,228.7,0,0,0,233.88669,0.36077693
200,280,18,1,2417,2417,241.7,0,0,0,233.67703,0.36078978
220,280,18,1,2528,2528,252.8,0,0,0,233.54253,0.36079797
240,280,18,1,2608,2608,260.79999,0,0,0,233.48515,0.36080143
260,280,18,1,2649,2649,264.89999,0,0,0,233.50478,0.36080021
280,280,18,1,2647,2647,264.70001,0,0,0,233.60008,0.36079395
300,280,18,1,2600,2600,260,0,0,0,233.76941,0.36078343
320,280,18,1,2512,2512,251.2,0,0,0,234.01057,0.36076856
340,280,18,1,2391,2391,239.10001,0,0,0,234.32104,0.36074939
360,280,18,1,2247,2247,224.7,0,0,0,234.69791,0.36072615
380,280,18,1,2091,2091,209.10001,0,0,0,235.13779,0.36069897
400,280,18,1,1935,1935,193.5,0,0,0,235.63683,0.36066809
420,280,18,1,1786,1786,178.60001,0,0,0,236.19107,0.3606337
440,280,18,1,1652,1652,165.2,0,0,0,236.79666,0.36059609
460,280,18,1,1537,1537,153.7,0,0,0,237.45007,0.36055544
480,280,18,1,1444,1444,144.39999,0,0,0,238.14845,0.36051202
500,280,18,1,1374,1374,137.39999,0,0,0,238.88997,0.36046669
520,280,18,1,1326,1326,132.60001,0,0,0,239.67393,0.36042017
540,280,18,1,1300,1300,130,0,0,0,240.50102,0.36036959
560,280,18,1,1294,1294,129.39999,0,0,0,241.37346,0.36031595
580,280,18,1,1307,1307,130.7,0,0,0,242.29544,0.36025932
600,280,18,1,1336,1336,133.60001,0,0,0,243.27321,0.36019933
620,280,18,1,1378,1378,137.8,0,0,0,244.31514,0.36013556
640,280,18,1,1428,1428,142.8,0,0,0,245.43172,0.36006871
660,280,18,1,1480,1480,148,0,0,0,246.63489,0.35999542
680,280,18,1,1528,1528,152.8,0,0,0,247.93735,0.35991573
700,280,18,1,1564,1564,156.39999,0,0,0,249.35121,0.35982925
720,280,18,1,1581,1581,158.10001,0,0,0,250.88647,0.35973558
740,280,18,1,1573,1573,157.3,0,0,0,252.54886,0.35987419
760,280,18,1,1538,1538,153.8,0,0,0,254.33788,0.36058733
780,280,18,1,1476,1476,147.60001,0,0,0,256.24503,0.36222735
800,280,18,1,1391,1391,139.10001,0,0,0,258.24326,0.36277568
820,280,18,1,1291,1291,129.10001,0,0,0,260.30615,0.36345127
840,280,18,1,1182,1182,118.2,0,0,0,262.3956,0.36428437
860,280,18,1,1073,1073,107.3,0,0,0,264.46503,0.365273
880,280,18,1,970,970,97,0,0,0,266.46536,0.36639383
900,280,18,1,879,879,87.900002,0,0,0,268.35321,0.36728767
920,280,18,1,802,802,80.199997,0,0,0,270.07904,0.36819097
940,280,18,1,742,742,74.199997,0,0,0,271.59796,0.36905652
960,280,18,1,697,697,69.699997,0,0,0,272.87091,0.36982745
980,280,18,1,670,670,67,0,0,0,273.86453,0.37043354
1000,280,18,1,659,659,65.900002,0,0,0,274.54913,0.37079626
1020,280,18,1,664,664,66.400002,0,0,0,274.90054,0.37084636
20,300,18,1,1573,1573,157.3,0,0,0,234.18629,0.36075854
40,300,18,1,1633,1633,163.3,0,0,0,234.0999,0.36076385
60,300,18,1,1712,1712,171.2,0,0,0,233.93913,0.36077371
80,300,18,1,1813,1813,181.3,0,0,0,233.72398,0.36078691
100,300,18,1,1932,1932,193.2,0,0,0,233.47903,0.36080194
120,300,18,1,2069,2069,206.89999,0,0,0,233.22862,0.36081728
140,300,18,1,2219,2219,221.89999,0,0,0,232.99477,0.36083165
160,300,18,1,2375,2375,237.5,0,0,0,232.79431,0.36084393
180,300,18,1,2529,2529,252.89999,0,0,0,232.63884,0.36085346
200,300,18,1,2671,2671,267.10001,0,0,0,232.5363,0.36085972
220,300,18,1,2787,2787,278.70001,0,0,0,232.49126,0.36086243
240,300,18,1,2869,2869,286.89999,0,0,0,232.50597,0.36086145
260,300,18,1,2905,2905,290.5,0,0,0,232.58151,0.36085641
280,300,18,1,2891,2891,289.10001,0,0,0,232.71802,0.36084795
300,300,18,1,2827,2827,282.70001,0,0,0,232.91527,0.36083576
320,300,18,1,2717,2717,271.70001,0,0,0,233.17262,0.36081982
340,300,18,1,2572,2572,257.20001,0,0,0,233.48923,0.36080024
360,300,18,1,2403,2403,240.3,0,0,0,233.86374,0.36077705
380,300,18,1,2223,2223,222.3,0,0,0,234.29446,0.36075032
400,300,18,1,2043,2043,204.3,0,0,0,234.77948,0.36072022
420,300,18,1,1874,1874,187.39999,0,0,0,235.31662,0.36068678
440,300,18,1,1723,1723,172.3,0,0,0,235.90401,0.36065015
460,300,18,1,1594,1594,159.39999,0,0,0,236.53995,0.3606104
480,300,18,1,1489,1489,148.89999,0,0,0,237.22319,0.36056763
500,300,18,1,1409,1409,140.89999,0,0,0,237.95288,0.36052203
520,300,18,1,1354,1354,135.39999,0,0,0,238.72864,0.36047384
540,300,18,1,1322,1322,132.2,0,0,0,239.55063,0.36042467
560,300,18,1,1311,1311,131.10001,0,0,0,240.41992,0.36037377
580,300,18,1,1320,1320,132,0,0,0,241.33884,0.36031738
600,300,18,1,1346,1346,134.60001,0,0,0,242.31154,0.36025777
620,300,18,1,1386,1386,138.60001,0,0,0,243.34425,0.3601945
640,300,18,1,1434,1434,143.39999,0,0,0,244.44525,0.36012727
660,300,18,1,1485,1485,148.5,0,0,0,245.62451,0.36005664
680,300,18,1,1532,1532,153.2,0,0,0,246.89284,0.3599796
700,300,18,1,1567,1567,156.7,0,0,0,248.2606,0.35989597
720,300,18,1,1583,1583,158.3,0,0,0,249.73628,0.3598057
740,300,18,1,1575,1575,157.5,0,0,0,251.32455,0.35970885
760,300,18,1,1539,1539,153.89999,0,0,0,253.02419,0.3596049
780,300,18,1,1477,1477,147.7,0,0,0,254.82661,0.35952625
800,300,18,1,1391,1391,139.10001,0,0,0,256.71469,0.36004013
820,300,18,1,1290,1290,129,0,0,0,258.66049,0.36069804
840,300,18,1,1180,1180,118,0,0,0,260.62997,0.36214495
860,300,18,1,1071,1071,107.1,0,0,0,262.57211,0.36270124
880,300,18,1,967,967,96.699997,0,0,0,264.44351,0.363316
900,300,18,1,876,876,87.599998,0,0,0,266.19745,0.36403766
920,300,18,1,798,798,79.800003,0,0,0,267.79172,0.3647984
940,300,18,1,737,737,73.699997,0,0,0,269.18585,0.36555526
960,300,18,1,693,693,69.300003,0,0,0,270.34598,0.36623529
980,300,18,1,666,666,66.599998,0,0,0,271.246,0.36661461
1000,300,18,1,654,654,65.400002,0,0,0,271.86157,0.36681384
1020,300,18,1,660,660,66,0,0,0,272.17465,0.36677879
20,320,18,1,1715,1715,171.5,0,0,0,232.27719,0.36087567
40,320,18,1,1786,1786,178.60001,0,0,0,232.22839,0.36087865
60,320,18,1,1879,1879,187.89999,0,0,0,232.13748,0.36088422
80,320,18,1,1993,1993,199.3,0,0,0,232.01665,0.36089164
100,320,18,1,2129,2129,212.89999,0,0,0,231.88106,0.36089996
120,320,18,1,2282,2282,228.2,0,0,0,231.746,0.36090824
140,320,18,1,2449,2449,244.89999,0,0,0,231.62561,0.36091563
160,320,18,1,2622,2622,262.20001,0,0,0,231.53091,0.36092144
180,320,18,1,2791,2791,279.10001,0,0,0,231.47025,0.36092514
200,320,18,1,2943,2943,294.29999,0,0,0,231.4491,0.36092639
220,320,18,1,3066,3066,306.60001,0,0,0,231.47127,0.3609249
240,320,18,1,3146,3146,314.60001,0,0,0,231.53902,0.36092046
260,320,18,1,3176,3176,317.60001,0,0,0,231.65392,0.36091331
280,320,18,1,3148,3148,314.79999,0,0,0,231.81697,0.3609032
300,320,18,1,3064,3064,306.39999,0,0,0,232.0289,0.36089006
320,320,18,1,2931,2931,293.10001,0,0,0,232.29015,0.36087382
340,320,18,1,2759,2759,275.89999,0,0,0,232.60095,0.36085451
360,320,18,1,2563,2563,256.29999,0,0,0,232.96132,0.36083207
380,320,18,1,2357,2357,235.7,0,0,0,233.37109,0.36080649
